season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,key__minutes_played_official,key__matches_appearance,key__goals,key__assists,key__distance_covered,key__top_speed
1999,52973,LAZ,Lazio,Lazio,Italy,Italia,22763,Alessandro Nesta,49.0,1976-03-19,ITA,ITA,MALE,DEFENDER,,,Nesta,13,738.0,9.0,,,,
1999,52806,ROS,Rosenborg,Rosenborg,Norway,Noruega,6866,Jahn Ivar Jakobsen,60.0,1965-11-08,NOR,,MALE,FORWARD,,,Jakobsen,,729.0,11.0,1.0,,,
1999,52748,MAR,Marseille,Marseille,France,Francia,26197,Sébastien Pérez,52.0,1973-11-24,FRA,,MALE,DEFENDER,,,Pérez,,724.0,9.0,1.0,,,
1999,52817,FIO,Fiorentina,Fiorentina,Italy,Italia,14134,Sandro Cois,53.0,1972-06-09,ITA,,MALE,MIDFIELDER,,,Cois,,722.0,9.0,,,,
1999,50037,BAY,Bayern München,Bayern München,Germany,Alemania,656,Patrik Andersson,54.0,1971-08-18,SWE,SWE,MALE,DEFENDER,,,Patrick Andersson,,721.0,9.0,,,,
1999,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,23135,Vladyslav Vaschuk,50.0,1975-01-02,UKR,,MALE,DEFENDER,UNKNOWN,,Vaschuk,27,720.0,8.0,1.0,,,
1999,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,8301,Tomáš Poštulka,51.0,1974-02-02,CZE,,MALE,GOALKEEPER,,,Poštulka,1,720.0,8.0,,,,
1999,5451,HER,Hertha,Hertha,Germany,Alemania,4892,Eyjölfur Sverrisson,57.0,1968-08-03,ISL,,MALE,,,,Sverrisson,,720.0,8.0,,,,
1999,52806,ROS,Rosenborg,Rosenborg,Norway,Noruega,24771,Jørn Jamtfall,59.0,1966-07-24,NOR,,MALE,,,,,,720.0,8.0,,,,
1999,52749,FEY,Feyenoord,Feyenoord,Netherlands,Holanda,17707,Patrick Paauwe,49.0,1975-12-27,NED,,MALE,,,89711,,,708.0,10.0,,,,
1999,52749,FEY,Feyenoord,Feyenoord,Netherlands,Holanda,33858,Kees van Wonderen,56.0,1969-01-04,NED,,MALE,DEFENDER,,,van Wonderen,,708.0,9.0,1.0,,,
1999,52973,LAZ,Lazio,Lazio,Italy,Italia,24164,Simone Inzaghi,49.0,1976-04-05,ITA,,MALE,,,,,21,701.0,11.0,9.0,,,
1999,50051,RMA,Real Madrid,Real Madrid,Spain,España,5678,Fernando Hierro,57.0,1968-03-23,ESP,ESP,MALE,,,,,,692.0,10.0,1.0,,,
1999,50037,BAY,Bayern München,Bayern München,Germany,Alemania,27863,Michael Tarnat,56.0,1969-10-27,GER,,MALE,,,,,,687.0,10.0,1.0,,,
1999,52973,LAZ,Lazio,Lazio,Italy,Italia,17363,Diego Simeone,55.0,1970-04-28,ARG,ARG,MALE,,,,,,678.0,11.0,,,,
1999,50127,BOR,Bordeaux,Bordeaux,France,Francia,12430,Niša Saveljić,55.0,1970-03-27,SRB,,MALE,DEFENDER,,,Saveljić,,677.0,8.0,,,,
1999,5451,HER,Hertha,Hertha,Germany,Alemania,30749,Sebastian Deisler,45.0,1980-01-05,GER,,MALE,MIDFIELDER,,,Deisler,26,676.0,8.0,,,,
1999,52749,FEY,Feyenoord,Feyenoord,Netherlands,Holanda,10265,Tomasz Rząsa,52.0,1973-03-11,POL,,MALE,,,,,,676.0,8.0,,,,
1999,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,27119,Yuriy Dmytrulin,50.0,1975-02-10,UKR,,MALE,DEFENDER,,,Dmytrulin,,673.0,8.0,,,,
1999,50127,BOR,Bordeaux,Bordeaux,France,Francia,19490,Corentin Martins,56.0,1969-07-11,FRA,,MALE,MIDFIELDER,,,Martins,,668.0,9.0,,,,
1999,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,40200,Martin Hašek,56.0,1969-10-11,CZE,,MALE,,,,,4,668.0,8.0,,,,
1999,52973,LAZ,Lazio,Lazio,Italy,Italia,105,Roberto Mancini,60.0,1964-11-27,ITA,,MALE,,,,,,654.0,9.0,,,,
1999,52973,LAZ,Lazio,Lazio,Italy,Italia,29272,Dejan Stanković,47.0,1978-09-11,SRB,SRB,MALE,,UNKNOWN,,,5,651.0,11.0,2.0,,,
1999,50080,BAR,Barcelona,Barcelona,Spain,España,20556,Boudewijn Zenden,49.0,1976-08-15,NED,,MALE,,UNKNOWN,,,10,647.0,10.0,1.0,,,
1999,52973,LAZ,Lazio,Lazio,Italy,Italia,13168,Sérgio Conceição,51.0,1974-11-15,POR,,MALE,,,,,7,640.0,9.0,2.0,,,
1999,50080,BAR,Barcelona,Barcelona,Spain,España,10214,Abelardo,55.0,1970-04-19,ESP,,MALE,DEFENDER,UNKNOWN,69619,Abelardo Fernández,,632.0,9.0,2.0,,,
1999,50051,RMA,Real Madrid,Real Madrid,Spain,España,40839,Júlio César,47.0,1978-11-18,BRA,,MALE,DEFENDER,,,Júlio César,55,632.0,9.0,,,,
1999,50064,POR,Porto,Porto,Portugal,Portugal,19637,Paulinho Santos,55.0,1970-11-21,POR,,MALE,MIDFIELDER,,,Paulinho Santos,,631.0,10.0,,,,
1999,52748,MAR,Marseille,Marseille,France,Francia,32872,William Gallas,48.0,1977-08-17,FRA,FRA,MALE,DEFENDER,CENTRE_BACK,,Gallas,13,630.0,7.0,1.0,,,
1999,52682,MUN,Man Utd,Man Utd,England,Inglaterra,11478,Raimond van der Gouw,62.0,1963-03-24,NED,NED,MALE,,,,,,630.0,7.0,,,,
1999,52682,MUN,Man Utd,Man Utd,England,Inglaterra,11368,Mark Bosnich,53.0,1972-01-13,AUS,AUS,MALE,GOALKEEPER,,,Bosnich,,630.0,7.0,,,,
1999,50080,BAR,Barcelona,Barcelona,Spain,España,1301,Ronald de Boer,55.0,1970-05-15,NED,NED,MALE,,,,,,628.0,11.0,,,,
1999,50080,BAR,Barcelona,Barcelona,Spain,España,27344,Gabri,46.0,1979-02-10,ESP,,MALE,,,,,3,617.0,9.0,4.0,,,
1999,52682,MUN,Man Utd,Man Utd,England,Inglaterra,19924,Phil Neville,48.0,1977-01-21,ENG,,MALE,MIDFIELDER,UNKNOWN,,Neville,18,612.0,9.0,,,,
1999,52817,FIO,Fiorentina,Fiorentina,Italy,Italia,5097,Enrico Chiesa,54.0,1970-12-29,ITA,,MALE,FORWARD,,2601026,Chiesa,,608.0,9.0,3.0,,,
1999,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,50885,Maksim Shatskikh,47.0,1978-08-30,UZB,,MALE,FORWARD,,78025,Shatskikh,16,606.0,11.0,1.0,,,
1999,52268,VAL,Valencia,Valencia,Spain,España,23356,Juan Sánchez,53.0,1972-05-15,ESP,,MALE,FORWARD,,,Sánchez,,604.0,13.0,1.0,,,
1999,50064,POR,Porto,Porto,Portugal,Portugal,4063,Emilio Peixe,52.0,1973-01-16,POR,,MALE,MIDFIELDER,UNKNOWN,,Peixe,,600.0,9.0,,,,
1999,52973,LAZ,Lazio,Lazio,Italy,Italia,4993,Alen Bokšić,55.0,1970-01-21,CRO,,MALE,FORWARD,,,Bokšić,,597.0,10.0,1.0,,,
1999,50051,RMA,Real Madrid,Real Madrid,Spain,España,28359,Guti,49.0,1976-10-31,ESP,,MALE,,UNKNOWN,,,14,595.0,10.0,1.0,,,
1999,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,43323,Alexey Gerasimenko,54.0,1970-12-17,RUS,,MALE,MIDFIELDER,,,Gerasimenko,,595.0,9.0,,,,
1999,52748,MAR,Marseille,Marseille,France,Francia,51576,Eduardo Berizzo,56.0,1969-11-13,ARG,,MALE,,,,,,586.0,7.0,,,,
1999,50080,BAR,Barcelona,Barcelona,Spain,España,12928,Luis Enrique,55.0,1970-05-08,ESP,,MALE,,UNKNOWN,,,,582.0,7.0,6.0,,,
1999,52806,ROS,Rosenborg,Rosenborg,Norway,Noruega,40451,Fredrik Winsnes,49.0,1975-12-28,NOR,,MALE,MIDFIELDER,,,Winsnes,8,569.0,10.0,1.0,,,
1999,52268,VAL,Valencia,Valencia,Spain,España,33641,Andrés Palop,52.0,1973-10-22,ESP,ESP,MALE,GOALKEEPER,GOALKEEPER,,Palop,25,567.0,7.0,,,,
1999,52806,ROS,Rosenborg,Rosenborg,Norway,Noruega,3792,Christer Basma,53.0,1972-08-01,NOR,,MALE,DEFENDER,,,Basma,5,565.0,7.0,,,,
1999,52973,LAZ,Lazio,Lazio,Italy,Italia,10811,Roberto Néstor Sensini,59.0,1966-10-12,ARG,,MALE,DEFENDER,,,Sensini,,562.0,7.0,,,,
1999,52973,LAZ,Lazio,Lazio,Italy,Italia,40880,Matias Almeyda,51.0,1973-12-21,ARG,,MALE,,,,,,561.0,8.0,,,,
1999,50051,RMA,Real Madrid,Real Madrid,Spain,España,51640,Geremi,46.0,1978-12-20,CMR,CAM,MALE,MIDFIELDER,,50053,Geremi,14,558.0,8.0,,,,
1999,52914,CHE,Chelsea,Chelsea,England,Inglaterra,27431,Jody Morris,46.0,1978-12-22,ENG,,MALE,MIDFIELDER,,2601134,Morris,,552.0,10.0,,,,
1999,52748,MAR,Marseille,Marseille,France,Francia,33494,Ibrahima Bakayoko,48.0,1976-12-31,CIV,,MALE,FORWARD,,,Bakayoko,29,549.0,8.0,3.0,,,
1999,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,186,Michal Horňák,55.0,1970-04-28,CZE,,MALE,DEFENDER,,,Horňák,,549.0,7.0,,,,
1999,52268,VAL,Valencia,Valencia,Spain,España,19021,Adrian Ilie,51.0,1974-04-20,ROU,,MALE,FORWARD,,,A Ilie,,546.0,11.0,3.0,,,
1999,52973,LAZ,Lazio,Lazio,Italy,Italia,4393,Fernando Couto,56.0,1969-08-02,POR,POR,MALE,DEFENDER,,,Couto,,544.0,7.0,,,,
1999,50062,PSV,PSV,PSV,Netherlands,Holanda,38901,Ruud van Nistelrooy,49.0,1976-07-01,NED,NED,MALE,,STRIKER,74069,,22,540.0,6.0,3.0,,,
1999,50142,MOL,Molde,Molde,Norway,Noruega,29933,Andreas Lund,50.0,1975-05-07,NOR,,MALE,FORWARD,,,Lund,,540.0,6.0,3.0,,,
1999,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,10618,Vladimír Labant,51.0,1974-06-08,SVK,,MALE,,,,,6,540.0,6.0,3.0,,,
1999,50142,MOL,Molde,Molde,Norway,Noruega,27908,Daniel Hestad,50.0,1975-07-30,NOR,,MALE,,UNKNOWN,,,6,540.0,6.0,2.0,,,
2000,52268,VAL,Valencia,Valencia,Spain,España,51833,Mauricio Pellegrino,54.0,1971-10-05,ARG,,MALE,DEFENDER,,,Pellegrino,,1440.0,16.0,,,,
2000,52268,VAL,Valencia,Valencia,Spain,España,4707,Santiago Cañizares,55.0,1969-12-18,ESP,,MALE,GOALKEEPER,,,Cañizares,1,1440.0,16.0,,,,
