season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,attempts__attempts,attempts__attempts_on_target,attempts__attempts_off_target,attempts__attempts_blocked,attempts__matches_appearance
2003,52914,CHE,Chelsea,Chelsea,England,Inglaterra,31609,Frank Lampard,47.0,1978-06-20,,,MALE,,,2607186,,18,,16.0,12.0,2.0,12.0
2003,50058,MIL,Milan,Milan,Italy,Italia,24271,Andriy Shevchenko,49.0,1976-09-29,UKR,UKR,MALE,FORWARD,,,Shevchenko,7,,15.0,12.0,1.0,9.0
2003,50023,MON,Monaco,Monaco,France,Francia,29356,Ludovic Giuly,49.0,1976-07-10,FRA,FRA,MALE,MIDFIELDER,,,Giuly,7,,15.0,7.0,2.0,10.0
2003,50064,POR,Porto,Porto,Portugal,Portugal,51643,Deco,48.0,1977-08-27,POR,BRA,MALE,MIDFIELDER,UNKNOWN,,Deco,20,,14.0,8.0,9.0,12.0
2003,52748,MAR,Marseille,Marseille,France,Francia,70482,Didier Drogba,47.0,1978-03-11,CIV,CIV,MALE,FORWARD,UNKNOWN,2607184,Drogba,11,,14.0,8.0,2.0,6.0
2003,50051,RMA,Real Madrid,Real Madrid,Spain,España,25879,Ronaldo,49.0,1976-09-22,BRA,BRA,MALE,FORWARD,,,Ronaldo,99,,14.0,6.0,1.0,9.0
2003,5312,LYO,Lyon,Lyon,France,Francia,14956,Giovane Elber,53.0,1972-07-23,BRA,BRA,MALE,FORWARD,,,Elber,,,13.0,6.0,3.0,9.0
2003,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,20839,Karel Poborský,53.0,1972-03-30,CZE,CZE,MALE,MIDFIELDER,,,Poborský,,,12.0,12.0,1.0,8.0
2003,50037,BAY,Bayern München,Bayern München,Germany,Alemania,23073,Roy Makaay,50.0,1975-03-09,NED,,MALE,,,,,9,,12.0,9.0,6.0,8.0
2003,50058,MIL,Milan,Milan,Italy,Italia,64775,Kaká,43.0,1982-04-22,BRA,,MALE,FORWARD,UNKNOWN,,Kaka',22,,12.0,8.0,,10.0
2003,50023,MON,Monaco,Monaco,France,Francia,13579,Dado Pršo,51.0,1974-11-05,CRO,,MALE,FORWARD,,,Pršo,9,,12.0,1.0,,11.0
2003,50064,POR,Porto,Porto,Portugal,Portugal,29561,Maniche,48.0,1977-11-11,POR,POR,MALE,MIDFIELDER,,,Oliveira Ribeiro,8,,11.0,14.0,2.0,12.0
2003,59044,DEP,Deportivo,Deportivo,Spain,España,56433,Walter Pandiani,49.0,1976-04-27,URU,,MALE,FORWARD,,54189,Pandiani,7,,11.0,14.0,1.0,12.0
2003,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,44077,Nihat Kahveci,46.0,1979-11-23,TUR,TUR,MALE,FORWARD,UNKNOWN,,Nihat,8,,11.0,11.0,,8.0
2003,59044,DEP,Deportivo,Deportivo,Spain,España,43316,Diego Tristán,49.0,1976-01-05,ESP,,MALE,FORWARD,,53044,Tristán,,,11.0,7.0,3.0,9.0
2003,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,57943,Kevin Kuranyi,43.0,1982-03-02,GER,BRA,MALE,FORWARD,STRIKER,,Kuranyi,22,,10.0,9.0,3.0,8.0
2003,52280,ARS,Arsenal,Arsenal,England,Inglaterra,27875,Robert Pirès,52.0,1973-10-29,FRA,FRA,MALE,MIDFIELDER,,,Pirès,7,,10.0,7.0,1.0,10.0
2003,50138,INT,Inter,Inter,Italy,Italia,14136,Christian Vieri,52.0,1973-07-12,ITA,ITA,MALE,FORWARD,,52817,Vieri,32,,10.0,7.0,1.0,5.0
2003,52682,MUN,Man Utd,Man Utd,England,Inglaterra,38901,Ruud van Nistelrooy,49.0,1976-07-01,NED,NED,MALE,,STRIKER,74069,,22,,10.0,6.0,1.0,7.0
2003,5312,LYO,Lyon,Lyon,France,Francia,41865,Péguy Luyindula,46.0,1979-05-25,FRA,,MALE,FORWARD,,2602673,Luyindula,8,,10.0,5.0,3.0,10.0
2003,52748,MAR,Marseille,Marseille,France,Francia,55601,Mido,42.0,1983-02-23,EGY,,MALE,FORWARD,UNKNOWN,53339,Mido,35,,10.0,5.0,2.0,6.0
2003,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,42230,Michalis Konstantinou,47.0,1978-02-19,CYP,,MALE,FORWARD,UNKNOWN,,CONSTANTINOU,19,,10.0,4.0,,6.0
2003,50139,JUV,Juventus,Juventus,Italy,Italia,34518,Fabrizio Miccoli,46.0,1979-06-27,ITA,,MALE,FORWARD,,62171,Miccoli,10,,10.0,4.0,,6.0
2003,50037,BAY,Bayern München,Bayern München,Germany,Alemania,34908,Michael Ballack,49.0,1976-09-26,GER,GER,MALE,MIDFIELDER,UNKNOWN,,Ballack,13,,9.0,10.0,2.0,8.0
2003,52914,CHE,Chelsea,Chelsea,England,Inglaterra,33820,Hernán Crespo,50.0,1975-07-05,ARG,ARG,MALE,FORWARD,,,Crespo,9,,9.0,10.0,,10.0
2003,59044,DEP,Deportivo,Deportivo,Spain,España,48372,Albert Luque,47.0,1978-03-11,ESP,,MALE,FORWARD,,,Luque,10,,9.0,8.0,,11.0
2003,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,50885,Maksim Shatskikh,47.0,1978-08-30,UZB,,MALE,FORWARD,,78025,Shatskikh,16,,9.0,5.0,1.0,6.0
2003,50157,BES,Beşiktaş,Beşiktaş,Türkiye,Turquía,23563,Daniel Pancu,48.0,1977-08-17,ROU,,MALE,FORWARD,,59039,Pancu,11,,9.0,5.0,,6.0
2003,50050,CEL,Celtic,Celtic,Scotland,Escocia,19944,John Hartson,50.0,1975-04-05,WAL,,MALE,FORWARD,,53359,Hartson,,,9.0,4.0,,6.0
2003,50051,RMA,Real Madrid,Real Madrid,Spain,España,17387,Roberto Carlos,62.0,1963-04-10,BRA,BRA,MALE,,UNKNOWN,,,3,,8.0,9.0,1.0,8.0
2003,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,33629,Giovanni,53.0,1972-02-04,BRA,,MALE,FORWARD,,,Giovanni,,,8.0,9.0,1.0,6.0
2003,50051,RMA,Real Madrid,Real Madrid,Spain,España,4065,Luís Figo,53.0,1972-11-04,POR,POR,MALE,MIDFIELDER,,,Figo,7,,8.0,9.0,,10.0
2003,50143,AJX,Ajax,Ajax,Netherlands,Holanda,59217,Zlatan Ibrahimović,44.0,1981-10-03,SWE,SWE,MALE,FORWARD,STRIKER,,IBRAHIMOVIĆ,11,,8.0,8.0,2.0,6.0
2003,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,2619,Hakan Şükür,54.0,1971-09-01,TUR,,MALE,FORWARD,,,Hakan Şükür,9,,8.0,8.0,1.0,6.0
2003,53043,CLT,Celta,Celta,Spain,España,55114,Jesuli,47.0,1978-01-24,ESP,,MALE,FORWARD,,50123,Jesuli,17,,8.0,7.0,3.0,7.0
2003,50058,MIL,Milan,Milan,Italy,Italia,24353,Filippo Inzaghi,52.0,1973-08-09,ITA,ITA,MALE,FORWARD,,,Inzaghi,9,,8.0,7.0,1.0,8.0
2003,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,3884,Vasilis Tsiartas,55.0,1970-01-01,GRE,GRE,MALE,MIDFIELDER,,,Tsiartas,,,8.0,5.0,,6.0
2003,50051,RMA,Real Madrid,Real Madrid,Spain,España,3996,Zinédine Zidane,53.0,1972-06-23,FRA,,MALE,,UNKNOWN,,,,,8.0,4.0,,10.0
2003,50139,JUV,Juventus,Juventus,Italy,Italia,32874,David Trezeguet,48.0,1977-10-15,FRA,FRA,MALE,FORWARD,,74912,Trezeguet,17,,8.0,4.0,,5.0
2003,50138,INT,Inter,Inter,Italy,Italia,40329,Álvaro Recoba,49.0,1976-03-17,URU,,MALE,FORWARD,UNKNOWN,50029,Recoba,20,,8.0,3.0,1.0,3.0
2003,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,29267,Darko Kovačević,52.0,1973-11-18,SRB,,MALE,,,2603728,,9,,8.0,2.0,1.0,7.0
2003,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,45296,Imre Szabics,44.0,1981-03-22,HUN,,MALE,,,,,11,,8.0,2.0,,8.0
2003,52973,LAZ,Lazio,Lazio,Italy,Italia,29272,Dejan Stanković,47.0,1978-09-11,SRB,SRB,MALE,,UNKNOWN,,,5,,7.0,8.0,,6.0
2003,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,48785,Jerko Leko,45.0,1980-04-09,CRO,CRO,MALE,,UNKNOWN,2600783,,27,,7.0,7.0,,5.0
2003,50064,POR,Porto,Porto,Portugal,Portugal,66737,Derlei,50.0,1975-07-14,BRA,,MALE,FORWARD,,,Fernandes Silva,11,,7.0,6.0,2.0,8.0
2003,52973,LAZ,Lazio,Lazio,Italy,Italia,66132,Bernardo Corradi,49.0,1976-03-30,ITA,,MALE,FORWARD,,,Corradi,39,,7.0,6.0,2.0,6.0
2003,50050,CEL,Celtic,Celtic,Scotland,Escocia,19587,Henrik Larsson,54.0,1971-09-20,SWE,SWE,MALE,,UNKNOWN,60401,,17,,7.0,6.0,1.0,6.0
2003,52914,CHE,Chelsea,Chelsea,England,Inglaterra,19878,Eidur Gudjohnsen,47.0,1978-09-15,ISL,ISL,MALE,,ATTACKING_MIDFIELDER,,,22,,7.0,5.0,3.0,8.0
2003,50062,PSV,PSV,PSV,Netherlands,Holanda,57134,Arjen Robben,41.0,1984-01-23,NED,NED,MALE,MIDFIELDER,UNKNOWN,50144,Robben,10,,7.0,5.0,1.0,6.0
2003,50062,PSV,PSV,PSV,Netherlands,Holanda,34690,Mateja Kežman,46.0,1979-04-12,SRB,,MALE,FORWARD,UNKNOWN,,Kezman,99,,7.0,5.0,1.0,6.0
2003,50143,AJX,Ajax,Ajax,Netherlands,Holanda,33985,Wesley Sonck,47.0,1978-08-09,BEL,,MALE,FORWARD,,,Sonck,10,,7.0,5.0,,5.0
2003,50139,JUV,Juventus,Juventus,Italy,Italia,13768,Alessandro Del Piero,51.0,1974-11-09,ITA,ITA,MALE,FORWARD,UNKNOWN,,Del Piero,10,,7.0,5.0,,4.0
2003,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,33482,Predrag Djordjević,53.0,1972-08-04,SRB,,MALE,MIDFIELDER,,2606866,P Djordjević,11,,7.0,4.0,4.0,5.0
2003,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,55013,Aruna Dindane,44.0,1980-11-26,CIV,,MALE,FORWARD,,84297,Dindane,27,,7.0,4.0,1.0,5.0
2003,52682,MUN,Man Utd,Man Utd,England,Inglaterra,63683,Diego Forlán,46.0,1979-05-19,URU,,MALE,FORWARD,,,Forlan,7,,7.0,4.0,1.0,4.0
2003,53043,CLT,Celta,Celta,Spain,España,44719,Juanfran,49.0,1976-07-15,ESP,,MALE,MIDFIELDER,,52822,Juanfran,11,,7.0,3.0,,6.0
2003,50162,PRT,Partizan,Partizan,Serbia,Serbia,41385,Andrija Delibašić,44.0,1981-04-24,SRB,,,,,,,,,7.0,2.0,,5.0
2003,52914,CHE,Chelsea,Chelsea,England,Inglaterra,27456,Adrian Mutu,46.0,1979-01-08,ROU,ROU,MALE,,STRIKER,,,10,,6.0,9.0,2.0,7.0
2003,52280,ARS,Arsenal,Arsenal,England,Inglaterra,19918,Fredrik Ljungberg,48.0,1977-04-16,SWE,SWE,MALE,,WINGER,,,8,,6.0,7.0,,9.0
2003,53043,CLT,Celta,Celta,Spain,España,10458,Savo Milošević,52.0,1973-09-02,SRB,,MALE,,,53042,,9,,6.0,6.0,2.0,7.0
2003,50139,JUV,Juventus,Juventus,Italy,Italia,22764,Marco Di Vaio,49.0,1976-07-15,ITA,,MALE,,,,,,,6.0,5.0,3.0,7.0
2003,52973,LAZ,Lazio,Lazio,Italy,Italia,25980,Stefano Fiore,50.0,1975-04-17,ITA,,MALE,MIDFIELDER,,2600998,Fiore,19,,6.0,5.0,1.0,6.0
2003,52280,ARS,Arsenal,Arsenal,England,Inglaterra,1297,Dennis Bergkamp,56.0,1969-05-10,NED,,MALE,,,,,,,6.0,3.0,,6.0
2003,52748,MAR,Marseille,Marseille,France,Francia,33676,Steve Marlet,51.0,1974-01-10,FRA,,MALE,FORWARD,,,Marlet,,,6.0,2.0,2.0,4.0
2003,50062,PSV,PSV,PSV,Netherlands,Holanda,26667,Jan Vennegoor of Hesselink,47.0,1978-11-07,NED,NED,MALE,FORWARD,STRIKER,,Vennegoor Of Hesselink,19,,6.0,2.0,1.0,4.0
2003,50051,RMA,Real Madrid,Real Madrid,Spain,España,26583,Raúl González,48.0,1977-06-27,ESP,ESP,MALE,,,,,7,,5.0,15.0,1.0,9.0
2003,59044,DEP,Deportivo,Deportivo,Spain,España,45477,Sergio González,49.0,1976-11-10,ESP,,MALE,MIDFIELDER,UNKNOWN,87959,Sergio,8,,5.0,13.0,2.0,12.0
2003,50121,RAN,Rangers,Rangers,Scotland,Escocia,44758,Peter Løvenkrands,45.0,1980-01-29,DEN,,MALE,,,53342,,11,,5.0,9.0,1.0,6.0
2003,52682,MUN,Man Utd,Man Utd,England,Inglaterra,11369,Ryan Giggs,51.0,1973-11-29,WAL,WAL,MALE,,UNKNOWN,,,11,,5.0,7.0,2.0,8.0
2003,50138,INT,Inter,Inter,Italy,Italia,40690,Julio Cruz,51.0,1974-10-10,ARG,,MALE,FORWARD,,,Cruz,74,,5.0,7.0,,6.0
2003,53065,LMO,Lokomotiv Moskva,Lokomotiv Moskva,Russia,Rusia,16021,Dmitri Khokhlov,49.0,1975-12-22,RUS,,MALE,MIDFIELDER,UNKNOWN,,Khokhlov,8,,5.0,6.0,3.0,7.0
2003,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,27593,Walter Baseggio,47.0,1978-08-19,BEL,,MALE,MIDFIELDER,,,Baseggio,28,,5.0,6.0,1.0,6.0
2003,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,21476,Ioannis Okkas,48.0,1977-02-11,CYP,,MALE,FORWARD,UNKNOWN,,Okkas,9,,5.0,6.0,1.0,6.0
2003,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,20469,Libor Sionko,48.0,1977-02-01,CZE,CZE,MALE,MIDFIELDER,UNKNOWN,,Sionko,7,,5.0,6.0,,6.0
2003,50064,POR,Porto,Porto,Portugal,Portugal,91278,Carlos Alberto,40.0,1984-12-11,BRA,,MALE,MIDFIELDER,UNKNOWN,,Carlos Alberto,19,,5.0,5.0,2.0,7.0
2003,53065,LMO,Lokomotiv Moskva,Lokomotiv Moskva,Russia,Rusia,22098,Vladimir Maminov,51.0,1974-09-04,RUS,,MALE,MIDFIELDER,,,Maminov,8,,5.0,5.0,1.0,8.0
2003,50058,MIL,Milan,Milan,Italy,Italia,26917,Andrea Pirlo,46.0,1979-05-19,ITA,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,2607186,Pirlo,21,,5.0,4.0,1.0,9.0
2003,59044,DEP,Deportivo,Deportivo,Spain,España,44116,Juan Carlos Valerón,50.0,1975-06-17,ESP,,MALE,MIDFIELDER,,64251,Valerón,21,,5.0,4.0,,12.0
2003,52973,LAZ,Lazio,Lazio,Italy,Italia,7762,Roberto Muzzi,54.0,1971-09-21,ITA,,MALE,,,,,,,5.0,4.0,,6.0
2003,52914,CHE,Chelsea,Chelsea,England,Inglaterra,33788,Jimmy Floyd Hasselbaink,53.0,1972-03-27,NED,NED,MALE,FORWARD,UNKNOWN,,Hasselbaink,,,5.0,3.0,6.0,7.0
2003,50139,JUV,Juventus,Juventus,Italy,Italia,18811,Pavel Nedvěd,53.0,1972-08-30,CZE,CZE,MALE,,,,,11,,5.0,3.0,1.0,6.0
2003,52280,ARS,Arsenal,Arsenal,England,Inglaterra,66613,Kolo Touré,44.0,1981-03-19,CIV,CIV,MALE,,CENTRE_BACK,,,2,,5.0,3.0,,10.0
2003,50058,MIL,Milan,Milan,Italy,Italia,11043,Rui Costa,53.0,1972-03-29,POR,POR,MALE,,,,,10,,5.0,2.0,1.0,6.0
2003,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,61473,Nery Castillo,41.0,1984-06-13,MEX,,MALE,MIDFIELDER,,,Castillo,77,,5.0,2.0,1.0,5.0
2003,53043,CLT,Celta,Celta,Spain,España,4742,Aleksandr Mostovoi,57.0,1968-08-22,RUS,,MALE,MIDFIELDER,,,Mostovoi,,,5.0,1.0,2.0,6.0
2003,50138,INT,Inter,Inter,Italy,Italia,26066,Daniele Adani,51.0,1974-07-10,ITA,,MALE,DEFENDER,,64107,Adani,14,,5.0,1.0,2.0,3.0
2003,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,42717,Sandy Martens,52.0,1972-12-23,BEL,,MALE,MIDFIELDER,,,Martens,,,5.0,1.0,,4.0
2003,53065,LMO,Lokomotiv Moskva,Lokomotiv Moskva,Russia,Rusia,18416,Dmitri Loskov,51.0,1974-02-12,RUS,,MALE,,,,,10,,4.0,12.0,2.0,8.0
2003,50162,PRT,Partizan,Partizan,Serbia,Serbia,31202,Ivica Iliev,46.0,1979-10-27,SRB,,MALE,,UNKNOWN,,,77,,4.0,9.0,,6.0
2003,59044,DEP,Deportivo,Deportivo,Spain,España,34417,Sánchez Víctor,49.0,1976-02-23,ESP,,MALE,,,,,23,,4.0,8.0,2.0,9.0
2003,50051,RMA,Real Madrid,Real Madrid,Spain,España,14670,David Beckham,50.0,1975-05-02,ENG,ENG,MALE,MIDFIELDER,UNKNOWN,,BECKHAM,32,,4.0,8.0,2.0,7.0
2003,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,30403,Lukáš Zelenka,46.0,1979-10-05,CZE,,MALE,MIDFIELDER,,,Zelenka,,,4.0,7.0,,7.0
2003,52914,CHE,Chelsea,Chelsea,England,Inglaterra,40990,Juan Verón,50.0,1975-03-09,ARG,ARG,MALE,MIDFIELDER,UNKNOWN,,Verón,,,4.0,7.0,,5.0
2003,52914,CHE,Chelsea,Chelsea,England,Inglaterra,51640,Geremi,46.0,1978-12-20,CMR,CAM,MALE,MIDFIELDER,,50053,Geremi,14,,4.0,6.0,2.0,8.0
2003,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,66085,Diogo Rincón,45.0,1980-04-18,BRA,,MALE,MIDFIELDER,,64175,Diogo Rincón,38,,4.0,6.0,2.0,6.0
2003,50023,MON,Monaco,Monaco,France,Francia,40160,Édouard Cissé,47.0,1978-03-30,FRA,,MALE,MIDFIELDER,UNKNOWN,52269,Cisse,6,,4.0,6.0,1.0,13.0
2003,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,54091,Xabi Alonso,43.0,1981-11-25,ESP,ESP,MALE,,UNKNOWN,,,14,,4.0,5.0,3.0,8.0
2003,50023,MON,Monaco,Monaco,France,Francia,60277,Jérôme Rothen,47.0,1978-03-31,FRA,,MALE,MIDFIELDER,,,Rothen,25,,4.0,5.0,1.0,12.0
2003,53043,CLT,Celta,Celta,Spain,España,27585,Peter Luccin,46.0,1979-04-09,FRA,,MALE,MIDFIELDER,,64253,Luccin,15,,4.0,5.0,1.0,6.0
2003,50050,CEL,Celtic,Celtic,Scotland,Escocia,20897,Chris Sutton,52.0,1973-03-10,,,MALE,FORWARD,,,Sutton,,,4.0,5.0,,6.0
2003,52973,LAZ,Lazio,Lazio,Italy,Italia,24164,Simone Inzaghi,49.0,1976-04-05,ITA,,MALE,,,,,21,,4.0,5.0,,5.0
2003,50023,MON,Monaco,Monaco,France,Francia,42636,Gaël Givet,44.0,1981-10-09,FRA,,MALE,,,2601309,,32,,4.0,4.0,,13.0
2003,52914,CHE,Chelsea,Chelsea,England,Inglaterra,26341,Damien Duff,46.0,1979-03-02,IRL,,MALE,MIDFIELDER,,,Duff,16,,4.0,3.0,3.0,10.0
2003,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,46590,Igor Gabilondo,46.0,1979-02-10,ESP,,MALE,FORWARD,,,Gabilondo,11,,4.0,3.0,3.0,6.0
2003,50064,POR,Porto,Porto,Portugal,Portugal,21785,Dmitri Alenichev,53.0,1972-10-20,RUS,,MALE,MIDFIELDER,,,Alenichev,,,4.0,3.0,2.0,9.0
2003,50058,MIL,Milan,Milan,Italy,Italia,30014,Gennaro Gattuso,47.0,1978-01-09,ITA,,MALE,,UNKNOWN,,,8,,4.0,3.0,2.0,7.0
2003,50121,RAN,Rangers,Rangers,Scotland,Escocia,22558,Shota Arveladze,52.0,1973-02-22,GEO,GEO,MALE,,,,,9,,4.0,3.0,2.0,5.0
2003,50051,RMA,Real Madrid,Real Madrid,Spain,España,48378,Santiago Solari,49.0,1976-10-07,ARG,,MALE,,,,,21,,4.0,3.0,1.0,9.0
2003,52280,ARS,Arsenal,Arsenal,England,Inglaterra,58840,Edu,47.0,1978-05-15,BRA,,MALE,MIDFIELDER,,,Edu,22,,4.0,3.0,1.0,8.0
2003,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,10718,Ivica Mornar,51.0,1974-01-12,CRO,,MALE,MIDFIELDER,,84297,Mornar,,,4.0,3.0,1.0,6.0
2003,50143,AJX,Ajax,Ajax,Netherlands,Holanda,47516,Rafael van der Vaart,42.0,1983-02-11,NED,NED,MALE,MIDFIELDER,UNKNOWN,,Van Der Vaart,8,,4.0,3.0,1.0,5.0
2003,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,25460,Raimondas Zutautas,53.0,1972-09-04,LTU,,MALE,MIDFIELDER,,,R Zutautas,,,4.0,3.0,,6.0
2003,52682,MUN,Man Utd,Man Utd,England,Inglaterra,63706,Cristiano Ronaldo,40.0,1985-02-05,POR,POR,MALE,FORWARD,STRIKER,2612795,Ronaldo,7,,4.0,1.0,1.0,5.0
2003,52280,ARS,Arsenal,Arsenal,England,Inglaterra,24363,Nwankwo Kanu,49.0,1976-08-01,NGA,,MALE,FORWARD,,84297,Kanu,27,,4.0,1.0,,7.0
2003,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,21929,Valentin Belkevich,52.0,1973-01-27,BLR,,MALE,MIDFIELDER,,,Belkevich,8,,4.0,1.0,,6.0
2003,52280,ARS,Arsenal,Arsenal,England,Inglaterra,52988,José Antonio Reyes,42.0,1983-09-01,ESP,ESP,MALE,MIDFIELDER,UNKNOWN,2606126,REYES,10,,4.0,1.0,,4.0
2003,50139,JUV,Juventus,Juventus,Italy,Italia,30513,Enzo Maresca,45.0,1980-02-10,ITA,,MALE,,,52301,,16,,4.0,,1.0,2.0
2003,52682,MUN,Man Utd,Man Utd,England,Inglaterra,43317,Quinton Fortune,48.0,1977-05-21,ENG,,MALE,MIDFIELDER,,2601160,Fortune,,,4.0,,,7.0
2003,50058,MIL,Milan,Milan,Italy,Italia,13127,Clarence Seedorf,49.0,1976-04-01,NED,SUR,MALE,,,,,10,,3.0,12.0,1.0,8.0
2003,5312,LYO,Lyon,Lyon,France,Francia,48311,Michael Essien,42.0,1982-12-03,,GHA,MALE,,UNKNOWN,,,6,,3.0,9.0,4.0,8.0
2003,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,54596,Marcelo Bordon,49.0,1976-01-07,BRA,,MALE,DEFENDER,,,Bordon,5,,3.0,7.0,2.0,5.0
2003,53065,LMO,Lokomotiv Moskva,Lokomotiv Moskva,Russia,Rusia,30519,Mikheil Ashvetia,48.0,1977-11-10,GEO,,MALE,,,,,23,,3.0,6.0,1.0,8.0
2003,50037,BAY,Bayern München,Bayern München,Germany,Alemania,55966,Owen Hargreaves,44.0,1981-01-20,ENG,,MALE,MIDFIELDER,,,Hargreaves,4,,3.0,5.0,2.0,6.0
2003,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,2568,Gert Verheyen,55.0,1970-09-20,BEL,,MALE,FORWARD,,,Verheyen,,,3.0,5.0,1.0,6.0
2003,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,45759,Radoslav Kováč,45.0,1979-11-27,CZE,CZE,MALE,DEFENDER,UNKNOWN,50033,Kovac,15,,3.0,5.0,,8.0
2003,53043,CLT,Celta,Celta,Spain,España,56613,Vagner,52.0,1973-03-19,BRA,,MALE,MIDFIELDER,,,Vagner,,,3.0,5.0,,5.0
2003,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,23763,Nastja Čeh,47.0,1978-01-26,SVN,,MALE,MIDFIELDER,,,Čeh,19,,3.0,4.0,3.0,6.0
2003,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,54642,Christian Tiffert,43.0,1982-02-18,GER,,MALE,MIDFIELDER,,52945,Tiffert,13,,3.0,4.0,,8.0
2003,53065,LMO,Lokomotiv Moskva,Lokomotiv Moskva,Russia,Rusia,31121,Vadim Evseev,49.0,1976-01-08,RUS,,MALE,DEFENDER,,,Evseev,2,,3.0,4.0,,7.0
2003,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,52321,Sabri Sarıoğlu,41.0,1984-07-26,TUR,TUR,MALE,DEFENDER,UNKNOWN,2605280,SABRİ,55,,3.0,4.0,,6.0
2003,50023,MON,Monaco,Monaco,France,Francia,49043,Jaroslav Plašil,43.0,1982-01-05,CZE,CZE,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50127,Plasil,18,,3.0,3.0,1.0,10.0
2003,50037,BAY,Bayern München,Bayern München,Germany,Alemania,51604,Roque Santa Cruz,44.0,1981-08-16,PAR,,MALE,FORWARD,UNKNOWN,74069,SANTA CRUZ,24,,3.0,3.0,1.0,8.0
2003,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,5149,Zvonimir Soldo,58.0,1967-11-02,CRO,,MALE,MIDFIELDER,,,Soldo,,,3.0,3.0,1.0,8.0
2003,50062,PSV,PSV,PSV,Netherlands,Holanda,24123,Wilfred Bouma,47.0,1978-06-15,NED,NED,MALE,DEFENDER,FULL_BACK,,Bouma,3,,3.0,3.0,1.0,6.0
2003,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,56381,César Prates,50.0,1975-02-08,BRA,,MALE,MIDFIELDER,,,César Prates,29,,3.0,3.0,1.0,5.0
2003,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,30965,Angelos Basinas,49.0,1976-01-03,GRE,GRE,MALE,MIDFIELDER,UNKNOWN,2601311,Basinas,14,,3.0,3.0,1.0,4.0
2003,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,13461,Ieroklis Stoltidis,50.0,1975-02-02,GRE,,MALE,MIDFIELDER,,,Stoltidis,6,,3.0,3.0,,5.0
2003,52973,LAZ,Lazio,Lazio,Italy,Italia,,,,,,,,,,,,,,3.0,3.0,,3.0
2003,53043,CLT,Celta,Celta,Spain,España,31108,Gustavo López,52.0,1973-04-13,ARG,,MALE,MIDFIELDER,UNKNOWN,,G.López,11,,3.0,2.0,3.0,6.0
2003,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,1208,Horst Heldt,55.0,1969-12-09,GER,,MALE,MIDFIELDER,,,Heldt,,,3.0,2.0,2.0,7.0
2003,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,33970,Hasan Şaş,49.0,1976-08-01,TUR,,MALE,MIDFIELDER,,,Hasan Şaş,11,,3.0,2.0,2.0,5.0
2003,50139,JUV,Juventus,Juventus,Italy,Italia,46029,Stephen Appiah,44.0,1980-12-24,GHA,,MALE,MIDFIELDER,,,Appiah,4,,3.0,2.0,1.0,7.0
2003,50064,POR,Porto,Porto,Portugal,Portugal,40746,Costinha,50.0,1974-12-01,POR,,MALE,,,,,,,3.0,2.0,,12.0
