season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,distribution__passes_accuracy,distribution__passes_attempted,distribution__passes_completed,distribution__cross_accuracy,distribution__cross_attempted,distribution__cross_completed,distribution__free_kick,distribution__matches_appearance
1994,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,22087,Charilaos Kopitsis,56.0,1969-03-05,GRE,,MALE,DEFENDER,,,Kopitsis,,,,,0.0,,,,6.0
1994,50080,BAR,Barcelona,Barcelona,Spain,España,144,Aitor Begiristain,61.0,1964-08-12,ESP,,MALE,MIDFIELDER,UNKNOWN,,Beguiristáin,,,,,0.0,,,,6.0
1994,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,19505,Georgios Agorogiannis,59.0,1966-05-03,GRE,,MALE,,,,Agorogiannis,,,,,0.0,,,,6.0
1994,50065,FCSB,FCSB,FCSB,Romania,Rumanía,15849,Laurenţiu Roşu,50.0,1975-10-26,ROU,,MALE,MIDFIELDER,UNKNOWN,,Roşu,,,,,0.0,,,,6.0
1994,50037,BAY,Bayern München,Bayern München,Germany,Alemania,14009,Dietmar Hamann,52.0,1973-08-27,GER,,MALE,MIDFIELDER,,52924,Hamann,21,,,,0.0,,,,6.0
1994,52747,PSG,Paris,Paris,France,Francia,4002,Francis Llacer,54.0,1971-09-09,FRA,,MALE,DEFENDER,,,Llacer,,,,,0.0,,,,6.0
1994,50066,IFK,Göteborg,Göteborg,Sweden,Suecia,15914,Erik Wahlstedt,49.0,1976-04-16,SWE,,MALE,DEFENDER,UNKNOWN,60401,Wahlstedt,23,,,,0.0,,,,6.0
1994,50037,BAY,Bayern München,Bayern München,Germany,Alemania,9182,Oliver Kahn,56.0,1969-06-15,GER,,MALE,,,,,,,,,0.0,,,,5.0
1994,52682,MUN,Man Utd,Man Utd,England,Inglaterra,8835,Mark Hughes,62.0,1963-11-01,WAL,WAL,MALE,FORWARD,UNKNOWN,,Hughes,,,,,0.0,,,,5.0
1994,52682,MUN,Man Utd,Man Utd,England,Inglaterra,6589,Andrei Kanchelskis,56.0,1969-01-23,RUS,,MALE,MIDFIELDER,,,Kanchelskis,,,,,0.0,,,,5.0
1994,50080,BAR,Barcelona,Barcelona,Spain,España,5112,Romário,59.0,1966-01-29,BRA,,MALE,FORWARD,UNKNOWN,,Romário,,,,,0.0,,,,5.0
1994,50080,BAR,Barcelona,Barcelona,Spain,España,,,,,,,,,,,,,,,,0.0,,,,5.0
1994,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,46053,Viktor Onopko,56.0,1969-10-14,RUS,,,DEFENDER,,,,,,,,0.0,,,,5.0
1994,50065,FCSB,FCSB,FCSB,Romania,Rumanía,4319,Aurel Silviu Panait,57.0,1968-08-27,ROU,,MALE,,,,Panait,,,,,0.0,,,,5.0
1994,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,22109,Rashid Rachimov,60.0,1965-03-18,RUS,,MALE,,,,Rachimov,,,,,0.0,,,,5.0
1994,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,21426,Norman Mapeza,53.0,1972-04-12,ZIM,,MALE,DEFENDER,,,Mapeza,,,,,0.0,,,,5.0
1994,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,19657,Olivier Doll,52.0,1973-06-09,BEL,,MALE,DEFENDER,,,Doll,,,,,0.0,,,,5.0
1994,50065,FCSB,FCSB,FCSB,Romania,Rumanía,19011,Tiberiu Csik,53.0,1971-12-12,ROU,,MALE,,,,Csik,,,,,0.0,,,,5.0
1994,50030,SAL,Salzburg,Salzburg,Austria,Austria,18944,Nikola Jurčević,59.0,1966-09-14,CRO,,MALE,,UNKNOWN,,,,,,,0.0,,,,5.0
1994,50030,SAL,Salzburg,Salzburg,Austria,Austria,18939,Christian Fürstaller,60.0,1964-12-30,AUT,,MALE,,,,Fürstaller,,,,,0.0,,,,5.0
1994,50080,BAR,Barcelona,Barcelona,Spain,España,15007,Miguel Nadal,59.0,1966-07-28,ESP,,MALE,DEFENDER,UNKNOWN,,Nadal,,,,,0.0,,,,5.0
1994,50065,FCSB,FCSB,FCSB,Romania,Rumanía,13806,Constantin Gâlcă,53.0,1972-03-08,ROU,,MALE,,,,,,,,,0.0,,,,5.0
1994,50065,FCSB,FCSB,FCSB,Romania,Rumanía,12636,Ionel Pirvu,55.0,1970-06-23,ROU,,MALE,DEFENDER,,,Pirvu,,,,,0.0,,,,5.0
1994,52682,MUN,Man Utd,Man Utd,England,Inglaterra,11366,Denis Irwin,60.0,1965-10-31,IRL,,MALE,DEFENDER,,,Irwin,,,,,0.0,,,,5.0
1994,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,23135,Vladyslav Vaschuk,50.0,1975-01-02,UKR,,MALE,DEFENDER,UNKNOWN,,Vaschuk,27,,,,0.0,,,,5.0
1994,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,4663,Yuri Nikiforov,55.0,1970-09-16,RUS,,MALE,DEFENDER,,,Nikiforov,,,,,0.0,,,,5.0
1994,52682,MUN,Man Utd,Man Utd,England,Inglaterra,7151,Paul Ince,58.0,1967-10-21,ENG,,MALE,MIDFIELDER,,,Ince,,,,,0.0,,,,5.0
1994,52359,HAJ,Hajduk Split,Hajduk Split,Croatia,Croacia,24873,Mario Mestrovic,55.0,1970-05-22,CRO,,MALE,MIDFIELDER,,,Mestrovic,,,,,0.0,,,,5.0
1994,50147,BEN,Benfica,Benfica,Portugal,Portugal,4059,Abel Xavier,52.0,1972-11-30,POR,,MALE,DEFENDER,,,Abel Xavier,,,,,0.0,,,,5.0
1994,50065,FCSB,FCSB,FCSB,Romania,Rumanía,15263,Nica Panduru,55.0,1970-07-11,ROU,,MALE,MIDFIELDER,UNKNOWN,,Basarab Panduru,,,,,0.0,,,,5.0
1994,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,10478,Vitaliy Kosovskiy,52.0,1973-08-11,UKR,,MALE,,,,,,,,,0.0,,,,5.0
1994,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,14730,Victor Leonenko,56.0,1969-10-05,URS,,MALE,,,,Leonenko,,,,,0.0,,,,5.0
1994,50065,FCSB,FCSB,FCSB,Romania,Rumanía,6679,Anton Doboş,60.0,1965-10-13,ROU,,MALE,,,,Doboş,,,,,0.0,,,,5.0
1994,52359,HAJ,Hajduk Split,Hajduk Split,Croatia,Croacia,2209400,Igor Štimac,58.0,1967-09-06,CRO,CRO,MALE,DEFENDER,,,Štimac,,,,,0.0,,,,5.0
1994,50030,SAL,Salzburg,Salzburg,Austria,Austria,24842,Tomica Kocijan,58.0,1967-11-21,AUT,,MALE,MIDFIELDER,,,Kocijan,,,,,0.0,,,,5.0
1994,50080,BAR,Barcelona,Barcelona,Spain,España,142,Eusebio,61.0,1964-04-13,ESP,,MALE,,UNKNOWN,,,,,,,0.0,,,,5.0
1994,50030,SAL,Salzburg,Salzburg,Austria,Austria,14881,Martin Hiden,52.0,1973-03-11,AUT,AUT,MALE,,UNKNOWN,79941,,4,,,,0.0,,,,5.0
1994,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,9130,Kübilay Türkyilmaz,58.0,1967-03-04,SUI,,MALE,FORWARD,UNKNOWN,,Türkyilmaz,,,,,0.0,,,,5.0
1994,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,21785,Dmitri Alenichev,53.0,1972-10-20,RUS,,MALE,MIDFIELDER,,,Alenichev,,,,,0.0,,,,5.0
1994,52359,HAJ,Hajduk Split,Hajduk Split,Croatia,Croacia,10718,Ivica Mornar,51.0,1974-01-12,CRO,,MALE,MIDFIELDER,,84297,Mornar,,,,,0.0,,,,5.0
1994,50080,BAR,Barcelona,Barcelona,Spain,España,23020,Iván Corteguera,53.0,1971-12-16,ESP,,MALE,,,74070,Iglesias Corteguera,,,,,0.0,,,,5.0
1994,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,25564,Moukhsin Moukhamadiev,59.0,1966-10-21,RUS,,MALE,,,61615,Moukhamadiev,,,,,0.0,,,,5.0
1994,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,22932,Yusuf Tepekule,57.0,1968-01-15,TUR,,MALE,,,,Tepekule,,,,,0.0,,,,5.0
1994,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,3329,Tugay Kerimoğlu,55.0,1970-08-24,TUR,,MALE,MIDFIELDER,UNKNOWN,53344,Tugay Kerimoğlu,5,,,,0.0,,,,5.0
1994,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,22238,Olexandr Prizetko,54.0,1971-01-31,UKR,,MALE,MIDFIELDER,,64499,Prizetko,,,,,0.0,,,,5.0
1994,50058,MIL,Milan,Milan,Italy,Italia,434,Mauro Tassotti,65.0,1960-01-19,ITA,,MALE,,,,,,,,,0.0,,,,5.0
1994,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,22564,Filip Haagdoren,55.0,1970-06-25,BEL,,MALE,,,,Haagdoren,,,,,0.0,,,,5.0
1994,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,19099,Serhiy Rebrov,51.0,1974-06-03,UKR,UKR,MALE,,UNKNOWN,,,5,,,,0.0,,,,5.0
1994,50080,BAR,Barcelona,Barcelona,Spain,España,24245,Jordi Cruyff,51.0,1974-02-09,NED,,MALE,MIDFIELDER,,,Cruyff,77,,,,0.0,,,,5.0
1994,50030,SAL,Salzburg,Salzburg,Austria,Austria,4766,Ralf Hasenhüttl,58.0,1967-08-09,AUT,,MALE,,,,,,,,,0.0,,,,5.0
1994,50147,BEN,Benfica,Benfica,Portugal,Portugal,10327,Kenedy,51.0,1974-02-18,POR,,MALE,DEFENDER,,,Kenedy,,,,,0.0,,,,5.0
1994,52682,MUN,Man Utd,Man Utd,England,Inglaterra,8327,Roy Keane,54.0,1971-08-10,IRL,,MALE,MIDFIELDER,UNKNOWN,,Roy Keane,,,,,0.0,,,,4.0
1994,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,6797,Dmitri Khlestov,54.0,1971-01-21,RUS,,MALE,DEFENDER,,,Khlestov,,,,,0.0,,,,4.0
1994,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,6774,Toni Savevski,62.0,1963-06-14,MKD,,MALE,,,,Savevski,,,,,0.0,,,,4.0
1994,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,672,Marc Degryse,60.0,1965-09-04,BEL,,MALE,,,,Degryse,,,,,0.0,,,,4.0
1994,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,362,Refik Sabanadzovic,60.0,1965-08-02,SRB,,MALE,DEFENDER,,,Sabanadzovic,,,,,0.0,,,,4.0
1994,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,25886,Josip Weber,61.0,1964-11-16,BEL,,MALE,,,,Weber,,,,,0.0,,,,4.0
1994,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,18895,Suat Kaya,58.0,1967-08-26,TUR,,MALE,MIDFIELDER,,,Suat Kaya,,,,,0.0,,,,4.0
1994,50147,BEN,Benfica,Benfica,Portugal,Portugal,1805,Carlos Mozer,65.0,1960-09-19,BRA,,MALE,DEFENDER,,,Mozer,,,,,0.0,,,,4.0
1994,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,5394,Pär Zetterberg,55.0,1970-10-14,SWE,,MALE,MIDFIELDER,,,Zetterberg,,,,,0.0,,,,4.0
1994,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,2224,Stylianos Manolas,64.0,1961-07-13,GRE,,MALE,,,,Manolas,,,,,0.0,,,,4.0
1994,50065,FCSB,FCSB,FCSB,Romania,Rumanía,22502,Damian Militaru,57.0,1967-12-19,ROU,,MALE,,,,Militaru,,,,,0.0,,,,4.0
1994,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,44118,Sergei Shmatovalenko,58.0,1967-01-29,URS,,MALE,,,,Shmatovalenko,,,,,0.0,,,,4.0
1994,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,14362,Vaios Karayannis,57.0,1968-06-25,GRE,,MALE,DEFENDER,,,Karayannis,,,,,0.0,,,,4.0
1994,52682,MUN,Man Utd,Man Utd,England,Inglaterra,25966,David May,55.0,1970-06-24,ENG,,MALE,DEFENDER,,,May,,,,,0.0,,,,4.0
1994,52359,HAJ,Hajduk Split,Hajduk Split,Croatia,Croacia,24874,Damir Vuica,53.0,1972-01-17,CRO,,MALE,DEFENDER,,,Vuica,,,,,0.0,,,,4.0
1995,50143,AJX,Ajax,Ajax,Netherlands,Holanda,25950,Winston Bogarde,55.0,1970-10-22,NED,,MALE,,,,,,,,,0.0,,,,11.0
1995,50143,AJX,Ajax,Ajax,Netherlands,Holanda,14622,Edwin van der Sar,55.0,1970-10-29,NED,NED,MALE,GOALKEEPER,GOALKEEPER,,Van Der Sar,1,,,,0.0,,,,11.0
1995,50143,AJX,Ajax,Ajax,Netherlands,Holanda,1301,Ronald de Boer,55.0,1970-05-15,NED,NED,MALE,,,,,,,,,0.0,,,,11.0
1995,50143,AJX,Ajax,Ajax,Netherlands,Holanda,6216,Edgar Davids,52.0,1973-03-13,NED,,MALE,MIDFIELDER,,,Davids,13,,,,0.0,,,,11.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,13768,Alessandro Del Piero,51.0,1974-11-09,ITA,ITA,MALE,FORWARD,UNKNOWN,,Del Piero,10,,,,0.0,,,,11.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,870,Angelo Peruzzi,55.0,1970-02-16,ITA,,MALE,GOALKEEPER,,,Peruzzi,,,,,0.0,,,,10.0
1995,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,498,Józef Wandzik,62.0,1963-08-13,POL,,MALE,GOALKEEPER,,,Wandzik,,,,,0.0,,,,10.0
1995,50143,AJX,Ajax,Ajax,Netherlands,Holanda,20414,Finidi George,54.0,1971-04-15,NGA,,MALE,MIDFIELDER,,,Finidi,,,,,0.0,,,,10.0
1995,52693,NAN,Nantes,Nantes,France,Francia,26027,Eric Decroix,56.0,1969-03-07,FRA,,MALE,DEFENDER,,,Decroix,,,,,0.0,,,,10.0
1995,50143,AJX,Ajax,Ajax,Netherlands,Holanda,4875,Jari Litmanen,54.0,1971-02-20,FIN,FIN,MALE,FORWARD,,,Litmanen,10,,,,0.0,,,,10.0
1995,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,16076,Juan Jose Borrelli,55.0,1970-11-08,ARG,,MALE,,,,Borrelli,,,,,0.0,,,,10.0
1995,52693,NAN,Nantes,Nantes,France,Francia,6760,Roman Kosecki,59.0,1966-02-15,POL,,MALE,,,,Kosecki,,,,,0.0,,,,10.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,29420,Gianluca Pessotto,55.0,1970-08-11,ITA,ITA,MALE,,,,,,,,,0.0,,,,10.0
1995,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,15389,Georgios Kapouranis,59.0,1966-05-20,GRE,,MALE,DEFENDER,,,Kapouranis,,,,,0.0,,,,10.0
1995,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,6967,Efstratios Apostolakis,61.0,1964-05-11,GRE,,MALE,DEFENDER,,,Apostolakis,,,,,0.0,,,,9.0
1995,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,25051,Georgios Georgiadis,54.0,1971-01-30,GRE,,MALE,,,,,,,,,0.0,,,,9.0
1995,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,6801,Krzysztof Warzycha,61.0,1964-11-17,POL,,MALE,FORWARD,,,Warzycha,,,,,0.0,,,,9.0
1995,50143,AJX,Ajax,Ajax,Netherlands,Holanda,6191,Michael Reiziger,52.0,1973-05-03,NED,NED,MALE,,,69600,,3,,,,0.0,,,,9.0
1995,52693,NAN,Nantes,Nantes,France,Francia,5409,Benoît Cauet,56.0,1969-05-02,FRA,,MALE,MIDFIELDER,,,Cauet,,,,,0.0,,,,9.0
1995,50143,AJX,Ajax,Ajax,Netherlands,Holanda,4761,Frank de Boer,55.0,1970-05-15,NED,NED,MALE,,UNKNOWN,,,,,,,0.0,,,,9.0
1995,52693,NAN,Nantes,Nantes,France,Francia,22485,Claude Makelele,52.0,1973-02-18,FRA,COD,MALE,,DEFENSIVE_MIDFIELDER,,,4,,,,0.0,,,,9.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,847,Ciro Ferrara,58.0,1967-02-11,ITA,ITA,MALE,DEFENDER,,,Ferrara,,,,,0.0,,,,9.0
1995,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,19513,Dimitrios Markos,54.0,1971-01-31,GRE,,MALE,DEFENDER,,,Markos,,,,,0.0,,,,9.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,19222,Antonio Conte,56.0,1969-07-31,ITA,ITA,MALE,,,,,,,,,0.0,,,,9.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,22771,Angelo Di Livio,59.0,1966-07-26,ITA,,MALE,MIDFIELDER,,,di Livio,,,,,0.0,,,,9.0
1995,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,8766,Spyridon Marangos,58.0,1967-02-20,GRE,,MALE,MIDFIELDER,,64175,Marangos,,,,,0.0,,,,9.0
1995,52693,NAN,Nantes,Nantes,France,Francia,7749,Nicolas Ouédec,54.0,1971-10-28,FRA,,MALE,FORWARD,UNKNOWN,,Ouedec,,,,,0.0,,,,9.0
1995,50143,AJX,Ajax,Ajax,Netherlands,Holanda,24363,Nwankwo Kanu,49.0,1976-08-01,NGA,,MALE,FORWARD,,84297,Kanu,27,,,,0.0,,,,9.0
1995,52693,NAN,Nantes,Nantes,France,Francia,29789,Jean-Marc Chanelet,57.0,1968-07-23,FRA,,MALE,DEFENDER,,,Chanelet,,,,,0.0,,,,9.0
1995,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,4781,Steffen Freund,55.0,1970-01-19,GER,GER,MALE,,,3695,,,,,,0.0,,,,8.0
1995,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,4663,Yuri Nikiforov,55.0,1970-09-16,RUS,,MALE,DEFENDER,,,Nikiforov,,,,,0.0,,,,8.0
1995,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,4611,Stefan Klos,54.0,1971-08-16,GER,,MALE,GOALKEEPER,,,Klos,1,,,,0.0,,,,8.0
1995,50051,RMA,Real Madrid,Real Madrid,Spain,España,26583,Raúl González,48.0,1977-06-27,ESP,ESP,MALE,,,,,7,,,,0.0,,,,8.0
1995,52693,NAN,Nantes,Nantes,France,Francia,26026,Dominique Casagrande,54.0,1971-05-08,FRA,,MALE,GOALKEEPER,,,Casagrande,,,,,0.0,,,,8.0
1995,50146,LEG,Legia Warszawa,Legia Warszawa,Poland,Polonia,24857,Zbigniew Mandziejewicz,63.0,1962-04-05,POL,,MALE,,,,Mandziejewicz,,,,,0.0,,,,8.0
1995,50146,LEG,Legia Warszawa,Legia Warszawa,Poland,Polonia,1637,Maciej Szczesny,60.0,1965-06-28,POL,,MALE,GOALKEEPER,,,Szczesny,,,,,0.0,,,,8.0
1995,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,12285,Marinos Ouzounidis,57.0,1968-10-10,GRE,,MALE,,,,,,,,,0.0,,,,8.0
1995,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,21113,Andrei Tikhonov,55.0,1970-10-16,RUS,,MALE,,,,,90,,,,0.0,,,,8.0
1995,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,13072,Georgios Donis,56.0,1969-10-22,GRE,,MALE,,,,,,,,,0.0,,,,8.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,19226,Moreno Torricelli,55.0,1970-01-23,ITA,,MALE,DEFENDER,,,Torricelli,,,,,0.0,,,,8.0
1995,50143,AJX,Ajax,Ajax,Netherlands,Holanda,1298,Danny Blind,64.0,1961-08-01,NED,,MALE,,,,Blind,,,,,0.0,,,,8.0
1995,50146,LEG,Legia Warszawa,Legia Warszawa,Poland,Polonia,8516,Ryszard Staniek,54.0,1971-03-13,POL,,MALE,,,,Staniek,,,,,0.0,,,,8.0
1995,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,3078,Ioannis Kalitzakis,59.0,1966-02-10,GRE,,MALE,DEFENDER,,,Kalitzakis,,,,,0.0,,,,8.0
1995,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,3478,Giorgos Georgiadis,53.0,1972-03-08,GRE,,MALE,,UNKNOWN,59868,,11,,,,0.0,,,,8.0
1995,52693,NAN,Nantes,Nantes,France,Francia,4474,Laurent Guyot,55.0,1969-12-17,FRA,,MALE,,,,Guyot,,,,,0.0,,,,8.0
1995,50146,LEG,Legia Warszawa,Legia Warszawa,Poland,Polonia,15863,Grzegorz Lewandowski,56.0,1969-09-01,POL,,MALE,MIDFIELDER,,,Lewandowski,,,,,0.0,,,,8.0
1995,50146,LEG,Legia Warszawa,Legia Warszawa,Poland,Polonia,1627,Leszek Pisz,58.0,1966-12-18,POL,,MALE,,,,Pisz,,,,,0.0,,,,8.0
1995,52693,NAN,Nantes,Nantes,France,Francia,4473,Christophe Pignol,56.0,1969-10-15,FRA,,MALE,DEFENDER,,,Pignol,,,,,0.0,,,,8.0
1995,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,11402,Ilya Tsymbalar,56.0,1969-06-17,RUS,,MALE,MIDFIELDER,,,Tsymbalar,,,,,0.0,,,,8.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,4997,Didier Deschamps,57.0,1968-10-15,FRA,FRA,MALE,,,,Deschamps,,,,,0.0,,,,8.0
1995,50146,LEG,Legia Warszawa,Legia Warszawa,Poland,Polonia,24858,Radoslav Michalski,56.0,1969-09-21,POL,,MALE,DEFENDER,,,Michalski,8,,,,0.0,,,,8.0
1995,50143,AJX,Ajax,Ajax,Netherlands,Holanda,17710,Patrick Kluivert,49.0,1976-07-01,NED,NED,MALE,,,,,9,,,,0.0,,,,8.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,826,Pietro Vierchowod,66.0,1959-04-06,ITA,,MALE,DEFENDER,,,Vierchowod,,,,,0.0,,,,8.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,25962,Paulo Sousa,55.0,1970-08-30,POR,,MALE,,,,,,,,,0.0,,,,8.0
1995,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,29517,Valeri Chmarov,60.0,1965-02-23,RUS,,MALE,,,,Chmarov,,,,,0.0,,,,8.0
1995,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,5620,Michael Zorc,63.0,1962-08-25,GER,,MALE,,,,,,,,,0.0,,,,8.0
1995,50051,RMA,Real Madrid,Real Madrid,Spain,España,12928,Luis Enrique,55.0,1970-05-08,ESP,,MALE,,UNKNOWN,,,,,,,0.0,,,,8.0
1995,50146,LEG,Legia Warszawa,Legia Warszawa,Poland,Polonia,20229,Cezary Kucharski,53.0,1972-02-17,POL,,MALE,FORWARD,,,Kucharski,,,,,0.0,,,,8.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,29419,Michele Padovano,59.0,1966-08-28,ITA,,MALE,FORWARD,,,Padovano,,,,,0.0,,,,8.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,6392,Vladimir Jugović,56.0,1969-08-30,SRB,,MALE,MIDFIELDER,,,Jugović,,,,,0.0,,,,8.0
1995,50051,RMA,Real Madrid,Real Madrid,Spain,España,780,Míchel,62.0,1963-03-23,ESP,,MALE,,UNKNOWN,,,,,,,0.0,,,,8.0
1995,50051,RMA,Real Madrid,Real Madrid,Spain,España,777,Paco Buyo,67.0,1958-01-13,ESP,,MALE,GOALKEEPER,,,Buyo,,,,,0.0,,,,7.0
1995,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,32,Jürgen Kohler,60.0,1965-10-06,GER,,MALE,DEFENDER,UNKNOWN,,Kohler,,,,,0.0,,,,7.0
1995,50146,LEG,Legia Warszawa,Legia Warszawa,Poland,Polonia,24861,Jacek Zielinski,64.0,1961-03-22,POL,,MALE,,,,Zielinski,,,,,0.0,,,,7.0
1995,50146,LEG,Legia Warszawa,Legia Warszawa,Poland,Polonia,1619,Marek Jozwiak,58.0,1967-08-21,POL,,MALE,DEFENDER,,,Jozwiak,,,,,0.0,,,,7.0
1995,52693,NAN,Nantes,Nantes,France,Francia,22483,Serge Le Dizet,61.0,1964-06-27,FRA,,MALE,,,,Le Dizet,,,,,0.0,,,,7.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,433,Sergio Porrini,57.0,1968-08-11,ITA,,MALE,DEFENDER,,,Porrini,,,,,0.0,,,,7.0
1995,52693,NAN,Nantes,Nantes,France,Francia,22479,Japhet N'Doram,59.0,1966-02-27,CHA,,MALE,,,,N'doram,,,,,0.0,,,,7.0
1995,50051,RMA,Real Madrid,Real Madrid,Spain,España,150017008,Enrique Sanchez Flores,60.0,1965-02-05,ESP,ESP,MALE,DEFENDER,UNKNOWN,,Sanchez Flores,,,,,0.0,,,,7.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,107,Gianluca Vialli,61.0,1964-07-09,ITA,ITA,MALE,FORWARD,UNKNOWN,,Vialli,,,,,0.0,,,,7.0
1995,50146,LEG,Legia Warszawa,Legia Warszawa,Poland,Polonia,28705,Jacek Bednarz,58.0,1967-06-05,POL,,MALE,DEFENDER,,,Bednarz,,,,,0.0,,,,7.0
1995,52693,NAN,Nantes,Nantes,France,Francia,21366,Bruno Carotti,53.0,1972-09-30,FRA,,MALE,DEFENDER,,,Carotti,,,,,0.0,,,,7.0
1995,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,15994,Lars Ricken,49.0,1976-07-10,GER,GER,MALE,,,,,,,,,0.0,,,,7.0
1995,52693,NAN,Nantes,Nantes,France,Francia,22481,Jean-Michel Ferri,56.0,1969-02-07,FRA,,MALE,,,61592,Ferri,,,,,0.0,,,,7.0
1995,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,20009,Athanasios Kolitsidakis,59.0,1966-11-20,GRE,,MALE,DEFENDER,,,Kolitsidakis,,,,,0.0,,,,7.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,19220,Massimo Carrera,61.0,1964-04-22,ITA,,MALE,,,,,,,,,0.0,,,,7.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,19224,Fabrizio Ravanelli,56.0,1968-12-11,ITA,ITA,MALE,FORWARD,,64104,Ravanelli,,,,,0.0,,,,7.0
1995,50146,LEG,Legia Warszawa,Legia Warszawa,Poland,Polonia,6963,Tomasz Wieszczycki,53.0,1971-12-21,POL,,MALE,MIDFIELDER,,,Wieszczycki,,,,,0.0,,,,7.0
1995,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,12692,Valeri Ketchinov,51.0,1974-08-05,RUS,,MALE,MIDFIELDER,,64328,Ketchinov,,,,,0.0,,,,7.0
1995,50143,AJX,Ajax,Ajax,Netherlands,Holanda,26402,Kizito Musampa,48.0,1977-07-20,NED,,MALE,MIDFIELDER,,,Musampa,14,,,,0.0,,,,7.0
1995,50139,JUV,Juventus,Juventus,Italy,Italia,883,Giancarlo Marocchi,60.0,1965-07-04,ITA,,MALE,MIDFIELDER,,,Marocchi,,,,,0.0,,,,7.0
